date,GTotal,BTotal,GFlow,BFlow,T,Pa,Err,Alarm,BDiff
2020-12-03,17012.89306794667,70184.60916394666,1.2204284933333334,4.418016506666665,13.667824853333334,386.4786982,0.0,400.0,4.055367679999903
2020-12-04,17038.624904533335,70281.66273706667,1.0226448666666668,3.9709283866666656,12.837086933333334,400.48463896000004,0.0,400.0,3.733804373333303
2020-12-05,17064.105301333333,70381.55532970667,1.20516852,4.689196346666665,12.66713436,400.37742052,0.0,400.0,4.418874026666739
2020-12-06,17094.20336469333,70498.63408298667,1.5571939200000002,5.9622698666666665,12.554887266666666,397.7409052533333,0.0,400.0,5.034038613333245
2020-12-07,17129.04863744,70633.06676906666,2.4400367066666666,9.545016066666665,12.620921626666666,396.7623082933333,0.0,400.0,5.623862613333422
2020-12-08,17166.199903573335,70776.07680682668,2.424037853333333,9.465998893333332,12.36786148,395.90964718666663,0.0,400.0,5.723477333333377
2020-12-09,17201.908722346663,70913.66395904,2.0946381066666664,8.252963226666665,12.305579746666666,395.7379349066667,0.0,400.0,5.1441390933335
2020-12-10,17233.798758399997,71036.60774741333,1.2888396533333333,4.920310239999999,12.241414773333332,394.78131054666665,0.0,400.0,4.653056000000015
2020-12-11,17260.258481493333,71138.37816490665,0.9333260666666666,3.569359973333332,10.718525826666665,393.43161978666666,0.0,400.0,3.2200021333332742
2020-12-12,17279.222852266666,71211.23846826666,0.6940035866666667,2.641959613333332,9.165428466666667,390.78696648000005,0.0,400.0,2.441434453333296
2020-12-13,17293.68621056,71266.53687125332,0.5656288266666666,2.1021899199999985,7.547972386666667,387.3997187733333,0.0,400.0,2.0010325333332433
2020-12-14,17308.337220266665,71321.89556735998,0.78650432,2.8587477066666653,6.900011946666666,383.99680534666663,0.0,400.0,2.576875520000074
2020-12-15,17328.269994666665,71396.99545429333,1.2064998933333333,4.437631653333331,6.6589184533333325,382.83245801333334,0.0,400.0,3.755649706666585
2020-12-16,17354.26965504,71495.27760896,1.2947897600000002,4.823553986666664,6.7706463066666664,383.53680368,0.0,400.0,4.120903679999945
2020-12-17,17383.332031146667,71605.54411349334,1.4339903866666666,5.404225759999998,7.853725826666666,384.91314646666666,0.0,400.0,4.832187733333164
2020-12-18,17412.87981056,71718.06942549332,1.0995869999999999,4.1656748399999985,8.147153626666666,385.7631627466667,0.0,400.0,3.952257706666709
2020-12-19,17437.911067306664,71813.49857962667,0.93238084,3.523752359999999,8.42273968,384.8925979466666,0.0,400.0,3.6088490666666324
2020-12-20,17460.867672746666,71900.98913962668,0.7737804,2.9324252933333326,8.61009716,383.0159703333333,0.0,400.0,3.3886481066667034
2020-12-21,17480.48456362667,71975.71678208001,0.5788098666666667,2.1818899066666657,7.682865399999998,289.7672697599999,0.0,400.0,2.5480396799999236
2020-12-22,17494.025393493335,72027.19836842666,0.31233790666666666,1.1771252533333323,8.21703992,233.86883044,0.0,400.0,1.4444134400001054
2020-12-23,17504.785530880003,72068.30604288,0.45430462666666677,1.7546299866666655,8.7657192,237.51486725333334,0.0,400.0,1.8734557866667887
2020-12-24,17521.906592426665,72134.36108799999,1.0028143866666668,3.8637035066666656,10.734726573333333,331.96392588,0.0,400.0,3.7058423466668025
2020-12-25,17548.831839573333,72238.31341738667,1.3376278266666668,5.151646919999999,11.065417213333333,389.30767769333335,0.0,400.0,4.851411626666663
2020-12-26,17578.09912490667,72351.73089280001,1.1271967066666668,4.340169279999999,11.1843192,388.92132513333337,0.0,400.0,3.9706077866665574
2020-12-27,17602.948191573334,72447.93424554668,1.1478026666666667,4.394367199999999,11.35286733333333,388.22857612,0.0,400.0,3.9173051733331463
2020-12-28,17629.907298986665,72551.44267776,1.2713624266666665,4.776331279999998,11.793334706666665,385.6628616533333,0.0,400.0,4.340230826666612
2020-12-29,17659.00877824,72660.79954261334,1.3944509600000001,5.168872413333332,10.099350666666666,378.42002312,0.0,400.0,4.637327359999952
2020-12-30,17690.570697386665,72775.47967829334,1.2949370266666669,4.528824346666665,8.396586173333333,364.1797069333333,0.0,400.0,4.401397760000152
2020-12-31,17721.442522453333,72884.09904469333,1.2164211600000003,4.220211706666665,7.2510561733333345,359.03627432,0.0,400.0,4.259839999999961
